clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,income_category_min,income_category_max
721139808,Existing Customer,42,F,3,Graduate,Single,Blue,36,1,2,1,2344.0,1081,1263.0,0.619,3889,80,0.86,0.461,0,40000
711375558,Existing Customer,48,F,2,Uneducated,Single,Blue,34,2,3,1,3072.0,1734,1338.0,0.754,4540,78,0.857,0.564,40000,40000
713798958,Existing Customer,38,F,3,Unknown,Single,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,0,40000
709362033,Attrited Customer,52,F,1,Graduate,Married,Blue,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,0,40000
719860308,Attrited Customer,42,F,2,Graduate,Married,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0.0,0,40000
714443058,Attrited Customer,43,F,4,College,Married,Blue,28,5,2,4,1484.0,0,1484.0,0.2,1664,39,0.5,0.0,0,40000
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,Blue,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779,40000,40000
717651333,Existing Customer,55,F,2,Graduate,Single,Blue,43,1,3,1,1745.0,1168,577.0,0.701,4562,67,0.634,0.669,0,40000
710742408,Existing Customer,53,F,2,College,Married,Blue,43,2,1,3,2160.0,2057,103.0,0.858,4518,93,0.788,0.952,0,40000
812089383,Existing Customer,41,M,5,Unknown,Single,Blue,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62,80000,80000
711968358,Existing Customer,55,F,4,Graduate,Single,Blue,44,1,2,1,2638.0,1423,1215.0,0.551,4153,77,0.925,0.539,0,40000
794227308,Existing Customer,56,M,2,College,Married,Blue,50,1,1,3,10214.0,1433,8781.0,0.64,4493,79,0.881,0.14,80000,80000
719845908,Existing Customer,52,F,3,Uneducated,Single,Blue,36,2,1,3,3240.0,0,3240.0,0.812,4803,83,0.804,0.0,0,40000
716851908,Existing Customer,58,F,5,Unknown,Married,Blue,47,1,3,3,2038.0,1099,939.0,0.809,4784,70,0.75,0.539,40000,40000
720599658,Existing Customer,49,M,1,Unknown,Married,Blue,36,2,2,1,1438.3,0,1438.3,0.57,5104,75,0.63,0.0,40000,40000
720401658,Attrited Customer,53,F,3,Graduate,Single,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,0,40000
827442858,Existing Customer,56,M,3,High School,Divorced,Blue,52,2,3,1,8111.0,2051,6060.0,0.999,3719,69,0.643,0.253,80000,80000
714484008,Attrited Customer,49,F,4,Uneducated,Married,Blue,31,4,3,2,1567.0,0,1567.0,0.424,2138,41,0.577,0.0,0,40000
719176308,Attrited Customer,43,M,3,College,Divorced,Blue,32,6,3,2,7278.0,0,7278.0,0.618,2120,43,0.593,0.0,80000,80000
710838108,Existing Customer,45,M,2,Graduate,Married,Blue,36,1,4,1,3081.0,2517,564.0,0.572,4317,72,0.714,0.817,80000,80000
713160258,Existing Customer,54,F,2,Graduate,Married,Blue,44,1,2,3,3034.0,2033,1001.0,0.642,4349,90,0.731,0.67,0,40000
713785608,Existing Customer,49,F,1,Doctorate,Single,Blue,40,1,2,3,2960.0,0,2960.0,0.962,4918,63,0.75,0.0,0,40000
789491058,Existing Customer,43,F,4,Graduate,Married,Blue,34,2,3,1,1620.0,0,1620.0,0.73,4570,82,0.952,0.0,0,40000
714202008,Attrited Customer,53,F,2,High School,Married,Blue,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0,40000
715549158,Existing Customer,29,F,1,Graduate,Married,Blue,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0.0,0,40000
710981583,Existing Customer,44,F,5,Unknown,Single,Blue,36,2,1,2,3891.0,1015,2876.0,0.755,5131,86,0.72,0.261,40000,40000
716165508,Existing Customer,51,M,2,Uneducated,Married,Blue,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0,60000,60000
710630583,Existing Customer,47,M,3,High School,Single,Blue,39,2,1,1,2843.0,1752,1091.0,0.624,3738,77,0.604,0.616,60000,60000
709571958,Existing Customer,58,F,2,Graduate,Single,Blue,47,1,1,2,2127.0,0,2127.0,0.735,4401,65,0.667,0.0,0,40000
790115358,Existing Customer,39,F,2,Unknown,Single,Blue,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559,0,40000
715904433,Attrited Customer,42,F,4,College,Married,Blue,34,1,3,2,1695.0,0,1695.0,0.453,2055,46,0.314,0.0,40000,40000
709078908,Existing Customer,48,F,3,High School,Single,Blue,32,1,2,3,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581,0,40000
717541308,Existing Customer,61,F,2,Graduate,Single,Blue,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,0,40000
714979383,Existing Customer,56,M,3,Graduate,Single,Blue,46,1,2,2,1891.0,1134,757.0,0.636,5255,77,0.833,0.6,60000,60000
711691608,Attrited Customer,46,F,4,Graduate,Single,Blue,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,0,40000
788930358,Existing Customer,42,F,4,College,Single,Blue,28,2,2,2,2827.0,1896,931.0,0.739,3891,81,1.025,0.671,40000,40000
716351208,Existing Customer,48,F,3,Uneducated,Married,Blue,38,1,3,2,4095.0,2517,1578.0,0.57,4175,77,1.026,0.615,0,40000
708266883,Attrited Customer,34,F,2,Graduate,Single,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0,40000
718858683,Existing Customer,42,F,1,Graduate,Married,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,0,40000
771617883,Existing Customer,54,F,2,High School,Single,Blue,42,1,2,2,2205.0,1313,892.0,0.929,4904,82,0.673,0.595,40000,40000
718001508,Existing Customer,41,F,3,Graduate,Married,Blue,29,1,1,2,2890.0,2150,740.0,0.657,4377,84,0.867,0.744,0,40000
711722808,Attrited Customer,51,F,4,Graduate,Single,Blue,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,0,40000
787466808,Existing Customer,35,F,0,Unknown,Married,Blue,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0,40000
716116383,Existing Customer,45,F,1,Unknown,Married,Blue,36,1,2,1,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,0,40000
713257083,Existing Customer,46,F,4,Unknown,Married,Blue,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,40000,40000
713382558,Existing Customer,57,F,3,College,Single,Blue,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462,0,40000
717596883,Existing Customer,58,F,0,Graduate,Single,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,40000,40000
712993008,Existing Customer,58,F,1,Unknown,Single,Blue,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,0,40000
824763783,Existing Customer,59,F,0,College,Single,Blue,55,2,2,3,2645.0,1127,1518.0,0.623,4251,76,0.767,0.426,0,40000
780265458,Existing Customer,56,F,2,Uneducated,Single,Blue,42,4,2,2,3495.0,1427,2068.0,0.563,4466,85,0.889,0.408,0,40000
714256758,Existing Customer,50,M,2,Unknown,Single,Blue,36,3,1,1,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,60000,60000
712171158,Existing Customer,42,F,2,High School,Married,Blue,30,6,1,1,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,0,40000
787339158,Attrited Customer,56,M,1,Graduate,Married,Blue,50,3,6,3,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,80000,80000
788782008,Existing Customer,49,F,3,Unknown,Married,Gold,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,0,40000
714848958,Attrited Customer,47,F,2,Graduate,Single,Gold,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,0,40000
714987633,Existing Customer,42,M,3,Graduate,Married,Blue,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,60000,60000
767376483,Existing Customer,27,F,1,College,Married,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,0,40000
709901058,Existing Customer,38,M,1,High School,Single,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,40000,40000
823149483,Existing Customer,52,F,1,Post-Graduate,Single,Blue,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,40000,40000
780073158,Existing Customer,59,M,0,High School,Single,Blue,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,0,40000
779998083,Existing Customer,33,M,3,High School,Married,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,40000,40000
816613158,Existing Customer,48,F,1,Doctorate,Married,Blue,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,0,40000
770774133,Existing Customer,53,M,3,Graduate,Single,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,80000,80000
712300683,Existing Customer,41,F,1,Graduate,Single,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,0,40000
714536208,Existing Customer,50,F,3,Uneducated,Married,Blue,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,0,40000
784880958,Existing Customer,34,F,4,Graduate,Single,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,40000,40000
713784558,Existing Customer,59,F,1,Graduate,Single,Blue,36,1,2,3,3510.0,941,2569.0,0.717,4833,77,0.75,0.268,40000,40000
719305608,Attrited Customer,57,F,3,High School,Single,Blue,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,0,40000
720190083,Attrited Customer,56,F,3,Unknown,Single,Blue,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,0,40000
708323208,Attrited Customer,49,F,3,Uneducated,Married,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0,40000
781183233,Existing Customer,44,F,3,High School,Single,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,0,40000
714924483,Existing Customer,60,F,1,Unknown,Single,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,0,40000
779922183,Existing Customer,52,F,1,High School,Married,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,0,40000
719449533,Attrited Customer,49,F,3,Uneducated,Single,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,40000,40000
712559058,Existing Customer,54,M,0,High School,Single,Blue,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,80000,80000
717853233,Existing Customer,41,M,2,College,Married,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,80000,80000
790069233,Existing Customer,45,F,3,High School,Divorced,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,0,40000
714139308,Existing Customer,53,M,3,Uneducated,Married,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,60000,60000
806634783,Existing Customer,38,F,2,College,Married,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0,40000
720101658,Existing Customer,26,F,0,Graduate,Single,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,0,40000
719925483,Existing Customer,46,M,4,Graduate,Married,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,80000,80000
720729108,Existing Customer,32,F,0,Unknown,Single,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,0,40000
819214233,Existing Customer,43,F,3,Graduate,Married,Blue,38,2,2,2,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,0,40000
713723433,Existing Customer,52,F,4,High School,Single,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,0,40000
716961033,Existing Customer,48,F,3,High School,Single,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0,40000
778819083,Attrited Customer,41,F,2,Doctorate,Married,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,40000,40000
714773508,Attrited Customer,54,F,1,Graduate,Married,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,40000,40000
814181433,Existing Customer,46,M,5,College,Married,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,40000,40000
711984633,Existing Customer,36,F,3,Graduate,Married,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839,0,40000
711356733,Existing Customer,45,F,5,Unknown,Single,Blue,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,0,40000
711456108,Attrited Customer,46,F,4,Unknown,Married,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,40000,40000
780727833,Existing Customer,51,F,3,High School,Single,Blue,41,1,4,3,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,0,40000
714320358,Existing Customer,38,F,2,College,Single,Blue,33,2,1,2,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501,0,40000
720700008,Existing Customer,50,F,1,High School,Single,Blue,36,1,1,3,4517.0,2238,2279.0,0.625,4686,81,0.761,0.495,0,40000
713027058,Attrited Customer,46,F,4,Doctorate,Single,Blue,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,0,40000
778228458,Existing Customer,52,F,3,Uneducated,Single,Blue,42,2,3,3,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,0,40000
719821908,Attrited Customer,38,F,2,High School,Single,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0,40000
720537633,Existing Customer,44,F,3,Doctorate,Married,Blue,36,2,3,1,3047.0,2139,908.0,0.842,4961,85,0.635,0.702,0,40000
712378983,Attrited Customer,54,M,1,Unknown,Single,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,80000,80000
763681908,Existing Customer,34,F,3,Unknown,Married,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,0,40000
721164483,Existing Customer,46,F,2,College,Married,Blue,34,2,1,3,1441.0,642,799.0,0.563,4894,84,0.826,0.446,40000,40000
715447008,Existing Customer,50,F,3,Graduate,Married,Blue,36,2,3,2,2999.0,1817,1182.0,0.678,5119,83,0.766,0.606,0,40000
769676358,Existing Customer,38,M,2,High School,Single,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91,60000,60000
710487033,Existing Customer,44,F,2,High School,Married,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,40000,40000
714197133,Attrited Customer,51,F,3,College,Married,Blue,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,40000,40000
715663458,Existing Customer,51,F,4,Unknown,Married,Blue,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287,0,40000
717865008,Existing Customer,51,F,1,Unknown,Married,Blue,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,40000,40000
784795083,Existing Customer,31,F,1,High School,Divorced,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,0,40000
809844108,Existing Customer,48,M,2,Doctorate,Single,Blue,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,60000,60000
711521958,Existing Customer,51,F,2,Unknown,Single,Blue,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,0,40000
711833508,Existing Customer,47,M,2,High School,Single,Blue,27,2,3,2,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,40000,40000
716279508,Attrited Customer,48,M,3,College,Married,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,80000,80000
771336783,Existing Customer,51,F,3,High School,Single,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,0,40000
709745508,Attrited Customer,58,F,2,Unknown,Divorced,Blue,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,40000,40000
711382458,Attrited Customer,43,M,5,Graduate,Married,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,60000,60000
712190358,Existing Customer,48,F,4,Uneducated,Married,Blue,29,1,3,2,1843.0,1802,41.0,0.762,5199,73,0.738,0.978,0,40000
788805858,Existing Customer,49,M,3,College,Divorced,Blue,31,2,3,1,2181.0,1218,963.0,0.758,4997,89,0.712,0.558,40000,40000
709102458,Attrited Customer,47,M,2,High School,Single,Blue,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,80000,80000
712533708,Existing Customer,43,M,0,High School,Single,Blue,36,2,2,2,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,80000,80000
711598533,Existing Customer,43,M,1,High School,Married,Blue,36,1,2,3,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,60000,60000
795855258,Existing Customer,48,F,4,College,Single,Blue,42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0.0,0,40000
826783233,Existing Customer,57,F,3,High School,Single,Blue,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,0,40000
785230083,Existing Customer,50,M,2,Uneducated,Single,Blue,44,1,2,1,3318.0,2349,969.0,0.883,4905,80,0.739,0.708,60000,60000
807946833,Attrited Customer,44,F,2,Graduate,Single,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,0,40000
711011508,Existing Customer,43,F,3,Graduate,Single,Blue,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476,0,40000
718632933,Existing Customer,58,F,1,College,Single,Blue,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,0,40000
717284133,Existing Customer,53,F,1,High School,Married,Blue,41,1,2,3,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,0,40000
711701058,Existing Customer,48,F,4,Graduate,Married,Silver,36,2,2,3,10973.0,1466,9507.0,0.802,4892,94,0.593,0.134,0,40000
717146208,Attrited Customer,59,F,1,Graduate,Single,Blue,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,0,40000
719028783,Existing Customer,42,F,1,Graduate,Married,Blue,29,2,3,3,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,0,40000
713274183,Existing Customer,45,F,1,Graduate,Single,Blue,35,1,1,3,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,0,40000
789218433,Existing Customer,33,F,3,Unknown,Married,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,40000,40000
790139583,Existing Customer,39,F,0,Graduate,Divorced,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,0,40000
719170683,Existing Customer,38,M,1,Unknown,Single,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,80000,80000
708753633,Existing Customer,45,F,3,Doctorate,Married,Blue,32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0.0,40000,40000
710780883,Existing Customer,48,F,5,Uneducated,Single,Blue,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,40000,40000
785237958,Attrited Customer,45,M,5,College,Married,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,60000,60000
711333933,Existing Customer,56,F,3,Post-Graduate,Single,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,40000,40000
710797833,Existing Customer,50,F,5,Graduate,Married,Blue,30,1,3,2,2033.0,841,1192.0,0.717,4360,95,0.696,0.414,0,40000
719123958,Attrited Customer,40,M,4,Unknown,Divorced,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,60000,60000
717307158,Existing Customer,48,F,3,Unknown,Single,Blue,36,2,1,3,1853.0,1314,539.0,0.925,5331,79,0.612,0.709,0,40000
708876183,Existing Customer,51,M,1,High School,Single,Silver,43,2,3,2,28673.0,0,28673.0,0.537,3722,69,0.725,0.0,60000,60000
712660308,Attrited Customer,44,F,1,High School,Single,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,0,40000
715958583,Existing Customer,56,F,2,High School,Married,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567,0,40000
771546708,Existing Customer,46,F,2,Graduate,Single,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,0,40000
711252258,Existing Customer,54,F,1,High School,Single,Blue,36,1,3,2,1572.0,985,587.0,0.745,4148,54,0.862,0.627,0,40000
708824958,Existing Customer,50,F,4,High School,Single,Blue,42,2,1,2,1460.0,0,1460.0,0.682,4265,63,0.615,0.0,0,40000
819612933,Existing Customer,52,M,3,Graduate,Single,Blue,47,1,3,3,25410.0,0,25410.0,0.559,5472,70,0.591,0.0,80000,80000
712804383,Existing Customer,56,F,0,College,Married,Blue,38,1,1,2,2143.0,1194,949.0,0.49,4684,82,0.907,0.557,0,40000
790149483,Existing Customer,42,M,3,Uneducated,Single,Blue,35,2,3,3,8566.0,1484,7082.0,0.807,4195,89,0.854,0.173,40000,40000
712121508,Existing Customer,43,M,3,Uneducated,Single,Blue,30,1,2,0,1438.3,0,1438.3,0.751,5200,89,0.679,0.0,60000,60000
778853358,Existing Customer,59,F,0,College,Single,Blue,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,0,40000
716512383,Existing Customer,39,F,2,High School,Married,Blue,36,1,3,1,2816.0,2517,299.0,0.742,4817,87,0.776,0.894,0,40000
712144158,Attrited Customer,53,F,1,Graduate,Single,Blue,48,6,6,3,2370.0,1166,1204.0,0.562,2164,45,0.607,0.492,0,40000
824560758,Attrited Customer,35,F,3,Graduate,Single,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475,61,0.694,0.0,0,40000
757710783,Attrited Customer,36,F,1,Graduate,Married,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,0,40000
713081583,Existing Customer,51,F,4,Unknown,Married,Blue,32,2,2,3,2350.0,1272,1078.0,0.873,4647,86,0.911,0.541,0,40000
710481333,Attrited Customer,50,F,4,High School,Married,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,0,40000
713759583,Existing Customer,54,F,3,High School,Married,Blue,36,1,1,1,3173.0,1822,1351.0,0.801,4883,71,0.614,0.574,0,40000
717547383,Existing Customer,43,F,2,Graduate,Married,Blue,32,2,3,1,2890.0,1392,1498.0,0.736,4233,77,0.791,0.482,0,40000
710044308,Existing Customer,40,F,4,Graduate,Single,Blue,27,2,2,2,2625.0,1594,1031.0,0.544,2480,47,0.567,0.607,40000,40000
713101383,Existing Customer,44,F,2,Unknown,Married,Blue,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0,40000,40000
757685733,Existing Customer,43,F,2,Graduate,Single,Blue,36,1,2,2,3226.0,2145,1081.0,0.644,5066,75,0.786,0.665,0,40000
717823383,Existing Customer,56,M,4,Unknown,Married,Blue,47,1,1,3,3426.0,1841,1585.0,0.734,4268,81,0.8,0.537,60000,60000
796029483,Existing Customer,49,F,3,Graduate,Married,Blue,43,2,3,2,2174.0,785,1389.0,0.657,3890,78,0.66,0.361,0,40000
710099358,Existing Customer,60,F,1,Unknown,Single,Blue,36,2,3,1,3959.0,0,3959.0,0.806,4935,92,0.804,0.0,40000,40000
713872008,Existing Customer,49,F,1,High School,Married,Blue,42,1,3,1,2215.0,1347,868.0,0.655,4656,72,0.636,0.608,0,40000
817988433,Existing Customer,56,M,3,Unknown,Single,Blue,51,2,2,2,6941.0,1013,5928.0,0.552,4097,78,0.592,0.146,60000,60000
710643183,Existing Customer,42,F,2,High School,Single,Blue,23,2,2,3,3172.0,1160,2012.0,0.588,4163,83,0.804,0.366,0,40000
779859558,Attrited Customer,54,F,3,High School,Married,Blue,38,2,2,4,2452.0,1012,1440.0,0.46,2398,29,0.318,0.413,0,40000
798238008,Existing Customer,36,F,2,Uneducated,Married,Blue,30,2,1,2,5070.0,0,5070.0,0.536,4644,85,0.771,0.0,0,40000
811974483,Existing Customer,56,M,2,Graduate,Single,Blue,51,1,3,1,1466.0,723,743.0,0.793,5110,86,0.593,0.493,40000,40000
778471758,Existing Customer,52,F,2,Graduate,Married,Blue,37,1,3,3,2427.0,2362,65.0,0.67,4663,85,0.771,0.973,0,40000
718147233,Existing Customer,44,F,1,High School,Married,Blue,31,2,2,3,4553.0,1538,3015.0,0.514,4999,95,0.557,0.338,40000,40000
711438033,Existing Customer,57,F,1,Graduate,Married,Blue,45,1,3,2,1894.0,0,1894.0,0.731,5750,73,0.872,0.0,0,40000
712253058,Existing Customer,48,F,3,High School,Married,Blue,40,1,2,1,2097.0,1255,842.0,0.61,4189,83,0.976,0.598,0,40000
713519508,Existing Customer,47,M,4,High School,Divorced,Blue,36,1,1,1,1983.0,989,994.0,0.726,5065,80,0.667,0.499,60000,60000
710110683,Existing Customer,52,M,2,College,Married,Blue,36,1,1,3,7879.0,1007,6872.0,0.726,4844,83,0.976,0.128,60000,60000
720260433,Existing Customer,46,F,3,High School,Married,Blue,34,2,3,2,3336.0,1687,1649.0,0.645,5577,95,0.759,0.506,40000,40000
714148758,Existing Customer,34,F,2,Post-Graduate,Married,Blue,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81,0,40000
715522233,Existing Customer,45,F,3,Doctorate,Single,Blue,27,1,6,3,2917.0,1523,1394.0,0.724,4878,92,0.804,0.522,0,40000
714943233,Existing Customer,49,M,2,Doctorate,Married,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911,80,0.778,0.807,40000,40000
708952758,Existing Customer,41,F,3,College,Married,Blue,35,2,1,2,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,0,40000
721374033,Existing Customer,53,F,1,High School,Married,Blue,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,40000,40000
794516508,Existing Customer,43,F,3,High School,Married,Blue,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,0,40000
778722033,Existing Customer,44,F,2,Uneducated,Married,Blue,28,2,2,0,2275.0,1265,1010.0,0.755,5626,77,1.081,0.556,0,40000
823578483,Existing Customer,44,F,4,High School,Single,Blue,40,2,1,2,1438.3,1169,269.3,0.558,4429,78,0.529,0.813,0,40000
